IP:PORT, LOSS, DELAY
162.159.192.73:2408,0.00%,186 ms
162.159.192.139:1387,0.00%,186 ms
162.159.192.142:854,0.00%,186 ms
162.159.195.76:942,0.00%,186 ms
188.114.98.240:1387,0.00%,186 ms
162.159.192.14:2408,0.00%,187 ms
162.159.192.78:955,0.00%,187 ms
162.159.192.133:859,0.00%,187 ms
162.159.192.225:2408,0.00%,187 ms
162.159.192.230:859,0.00%,187 ms
162.159.192.233:3854,0.00%,187 ms
162.159.195.28:942,0.00%,187 ms
162.159.192.49:7152,0.00%,188 ms
162.159.192.50:1387,0.00%,188 ms
162.159.192.71:859,0.00%,188 ms
162.159.192.77:1018,0.00%,188 ms
162.159.192.130:942,0.00%,188 ms
162.159.192.226:1018,0.00%,188 ms
162.159.192.73:8742,0.00%,189 ms
162.159.192.84:955,0.00%,189 ms
188.114.99.69:7152,0.00%,189 ms
162.159.192.59:1387,0.00%,190 ms
162.159.192.113:955,0.00%,190 ms
188.114.98.6:2408,0.00%,190 ms
188.114.98.27:1018,0.00%,190 ms
188.114.98.201:1387,0.00%,190 ms
188.114.99.146:1387,0.00%,190 ms
162.159.192.69:3854,0.00%,191 ms
162.159.192.98:942,0.00%,191 ms
162.159.192.234:859,0.00%,191 ms
188.114.97.171:859,0.00%,191 ms
188.114.98.26:890,0.00%,191 ms
188.114.99.38:955,0.00%,191 ms
162.159.192.28:859,0.00%,192 ms
162.159.195.71:8742,0.00%,192 ms
162.159.195.20:1387,0.00%,193 ms
188.114.96.66:3854,0.00%,193 ms
188.114.97.59:890,0.00%,193 ms
188.114.97.171:942,0.00%,193 ms
188.114.97.184:2408,0.00%,193 ms
188.114.98.107:859,0.00%,193 ms
188.114.99.228:1018,0.00%,193 ms
188.114.96.24:942,0.00%,194 ms
188.114.96.24:1387,0.00%,194 ms
188.114.96.39:890,0.00%,194 ms
188.114.96.176:859,0.00%,194 ms
188.114.97.47:859,0.00%,194 ms
188.114.97.171:8742,0.00%,194 ms
188.114.97.184:942,0.00%,194 ms
188.114.97.218:859,0.00%,194 ms
188.114.97.223:890,0.00%,194 ms
188.114.98.98:8742,0.00%,194 ms
188.114.98.224:1018,0.00%,194 ms
188.114.99.22:1387,0.00%,194 ms
188.114.99.184:854,0.00%,194 ms
188.114.96.81:3854,0.00%,195 ms
188.114.96.107:890,0.00%,195 ms
188.114.96.166:2408,0.00%,195 ms
188.114.96.239:8742,0.00%,195 ms
188.114.97.72:942,0.00%,195 ms
188.114.97.155:8742,0.00%,195 ms
188.114.97.184:1018,0.00%,195 ms
188.114.97.212:3854,0.00%,195 ms
188.114.97.223:942,0.00%,195 ms
188.114.98.23:2408,0.00%,195 ms
188.114.98.27:1387,0.00%,195 ms
188.114.98.157:8742,0.00%,195 ms
188.114.98.182:890,0.00%,195 ms
188.114.99.22:859,0.00%,195 ms
188.114.99.22:955,0.00%,195 ms
188.114.99.26:942,0.00%,195 ms
188.114.99.57:955,0.00%,195 ms
188.114.99.139:1018,0.00%,195 ms
188.114.99.167:1018,0.00%,195 ms
188.114.99.211:8742,0.00%,195 ms
188.114.99.227:1018,0.00%,195 ms
162.159.195.132:1387,0.00%,196 ms
188.114.96.103:2408,0.00%,196 ms
188.114.96.225:859,0.00%,196 ms
188.114.97.188:1018,0.00%,196 ms
188.114.97.216:2408,0.00%,196 ms
188.114.98.108:854,0.00%,196 ms
188.114.98.166:2408,0.00%,196 ms
188.114.99.29:942,0.00%,196 ms
188.114.99.30:7152,0.00%,196 ms
188.114.99.30:859,0.00%,196 ms
188.114.99.69:890,0.00%,196 ms
188.114.99.216:3854,0.00%,196 ms
188.114.96.108:8742,0.00%,197 ms
188.114.96.121:854,0.00%,197 ms
188.114.97.223:859,0.00%,197 ms
188.114.98.51:7152,0.00%,197 ms
188.114.98.157:955,0.00%,197 ms
188.114.98.236:859,0.00%,197 ms
188.114.98.240:7152,0.00%,197 ms
188.114.99.22:8742,0.00%,197 ms
188.114.99.97:2408,0.00%,197 ms
188.114.96.16:1018,0.00%,198 ms
188.114.96.29:890,0.00%,198 ms
188.114.96.49:8742,0.00%,198 ms
188.114.96.60:942,0.00%,198 ms
188.114.96.127:2408,0.00%,198 ms
188.114.97.47:942,0.00%,198 ms
188.114.97.47:955,0.00%,198 ms
188.114.97.56:8742,0.00%,198 ms
188.114.97.73:890,0.00%,198 ms
188.114.97.74:955,0.00%,198 ms
188.114.97.135:1018,0.00%,198 ms
188.114.97.139:7152,0.00%,198 ms
188.114.97.184:854,0.00%,198 ms
188.114.97.214:854,0.00%,198 ms
188.114.97.218:854,0.00%,198 ms
188.114.98.59:3854,0.00%,198 ms
188.114.98.61:3854,0.00%,198 ms
188.114.98.97:890,0.00%,198 ms
188.114.98.173:3854,0.00%,198 ms
188.114.98.204:1387,0.00%,198 ms
188.114.98.209:1018,0.00%,198 ms
188.114.99.3:7152,0.00%,198 ms
188.114.99.25:859,0.00%,198 ms
188.114.99.159:1387,0.00%,198 ms
188.114.96.39:1018,0.00%,199 ms
188.114.96.45:854,0.00%,199 ms
188.114.96.67:854,0.00%,199 ms
188.114.96.107:942,0.00%,199 ms
188.114.96.115:942,0.00%,199 ms
188.114.96.122:859,0.00%,199 ms
188.114.96.124:2408,0.00%,199 ms
188.114.96.161:890,0.00%,199 ms
188.114.96.163:8742,0.00%,199 ms
188.114.96.184:955,0.00%,199 ms
188.114.96.190:859,0.00%,199 ms
188.114.97.43:3854,0.00%,199 ms
188.114.97.45:3854,0.00%,199 ms
188.114.97.63:3854,0.00%,199 ms
188.114.97.105:8742,0.00%,199 ms
188.114.97.109:854,0.00%,199 ms
188.114.97.141:955,0.00%,199 ms
188.114.97.174:1387,0.00%,199 ms
188.114.97.191:7152,0.00%,199 ms
188.114.97.219:1387,0.00%,199 ms
188.114.97.255:2408,0.00%,199 ms
188.114.98.1:854,0.00%,199 ms
188.114.98.49:859,0.00%,199 ms
188.114.98.57:854,0.00%,199 ms
188.114.98.73:7152,0.00%,199 ms
188.114.98.112:1387,0.00%,199 ms
188.114.98.140:8742,0.00%,199 ms
188.114.98.146:2408,0.00%,199 ms
188.114.98.147:942,0.00%,199 ms
188.114.98.171:8742,0.00%,199 ms
188.114.98.206:1387,0.00%,199 ms
188.114.99.2:8742,0.00%,199 ms
188.114.99.22:942,0.00%,199 ms
188.114.99.63:8742,0.00%,199 ms
188.114.99.64:942,0.00%,199 ms
188.114.99.76:7152,0.00%,199 ms
188.114.99.93:8742,0.00%,199 ms
188.114.99.111:942,0.00%,199 ms
188.114.99.118:1018,0.00%,199 ms
188.114.99.131:3854,0.00%,199 ms
188.114.99.174:7152,0.00%,199 ms
188.114.99.228:890,0.00%,199 ms
188.114.99.228:8742,0.00%,199 ms
188.114.99.238:2408,0.00%,199 ms
188.114.99.241:8742,0.00%,199 ms
188.114.96.12:1387,0.00%,200 ms
188.114.96.64:1018,0.00%,200 ms
188.114.96.70:3854,0.00%,200 ms
188.114.96.77:859,0.00%,200 ms
188.114.96.115:2408,0.00%,200 ms
188.114.96.122:890,0.00%,200 ms
188.114.96.142:1387,0.00%,200 ms
188.114.96.165:890,0.00%,200 ms
188.114.96.223:1387,0.00%,200 ms
188.114.96.233:859,0.00%,200 ms
188.114.97.15:7152,0.00%,200 ms
188.114.97.15:1018,0.00%,200 ms
188.114.97.16:8742,0.00%,200 ms
188.114.97.142:3854,0.00%,200 ms
188.114.97.155:859,0.00%,200 ms
188.114.97.155:854,0.00%,200 ms
188.114.97.184:1387,0.00%,200 ms
188.114.97.223:1018,0.00%,200 ms
188.114.97.251:955,0.00%,200 ms
188.114.98.2:1018,0.00%,200 ms
188.114.98.36:7152,0.00%,200 ms
188.114.98.36:890,0.00%,200 ms
188.114.98.100:955,0.00%,200 ms
188.114.98.104:8742,0.00%,200 ms
188.114.98.112:890,0.00%,200 ms
188.114.98.240:955,0.00%,200 ms
188.114.99.14:7152,0.00%,200 ms
188.114.99.133:2408,0.00%,200 ms
188.114.99.179:942,0.00%,200 ms
188.114.99.184:955,0.00%,200 ms
188.114.99.188:2408,0.00%,200 ms
188.114.96.12:1018,0.00%,201 ms
188.114.96.31:3854,0.00%,201 ms
188.114.96.86:1387,0.00%,201 ms
188.114.96.98:890,0.00%,201 ms
188.114.96.201:890,0.00%,201 ms
188.114.96.240:8742,0.00%,201 ms
188.114.97.145:3854,0.00%,201 ms
188.114.97.191:1387,0.00%,201 ms
188.114.97.213:1387,0.00%,201 ms
188.114.97.251:1018,0.00%,201 ms
188.114.98.53:7152,0.00%,201 ms
188.114.98.66:859,0.00%,201 ms
188.114.98.120:3854,0.00%,201 ms
188.114.98.171:2408,0.00%,201 ms
188.114.98.237:3854,0.00%,201 ms
188.114.99.21:2408,0.00%,201 ms
188.114.99.45:3854,0.00%,201 ms
188.114.99.45:854,0.00%,201 ms
188.114.99.79:7152,0.00%,201 ms
188.114.99.133:3854,0.00%,201 ms
188.114.99.230:1387,0.00%,201 ms
162.159.192.17:1018,0.00%,202 ms
188.114.96.9:8742,0.00%,202 ms
188.114.96.16:2408,0.00%,202 ms
188.114.96.32:7152,0.00%,202 ms
188.114.96.74:2408,0.00%,202 ms
188.114.96.77:890,0.00%,202 ms
188.114.96.90:1018,0.00%,202 ms
188.114.96.99:854,0.00%,202 ms
188.114.96.108:3854,0.00%,202 ms
188.114.96.122:3854,0.00%,202 ms
188.114.96.138:8742,0.00%,202 ms
188.114.96.157:859,0.00%,202 ms
188.114.96.161:942,0.00%,202 ms
188.114.96.193:1018,0.00%,202 ms
188.114.96.202:1387,0.00%,202 ms
188.114.97.22:854,0.00%,202 ms
188.114.97.32:955,0.00%,202 ms
188.114.97.39:3854,0.00%,202 ms
188.114.97.53:859,0.00%,202 ms
188.114.97.65:859,0.00%,202 ms
188.114.97.66:890,0.00%,202 ms
188.114.97.71:890,0.00%,202 ms
188.114.97.72:2408,0.00%,202 ms
188.114.97.102:1387,0.00%,202 ms
188.114.97.173:1018,0.00%,202 ms
188.114.97.200:1018,0.00%,202 ms
188.114.97.207:2408,0.00%,202 ms
188.114.97.218:890,0.00%,202 ms
188.114.97.240:859,0.00%,202 ms
188.114.97.250:3854,0.00%,202 ms
188.114.98.16:2408,0.00%,202 ms
188.114.98.61:890,0.00%,202 ms
188.114.98.96:942,0.00%,202 ms
188.114.98.114:1018,0.00%,202 ms
188.114.98.172:7152,0.00%,202 ms
188.114.98.173:854,0.00%,202 ms
188.114.98.180:859,0.00%,202 ms
188.114.98.196:3854,0.00%,202 ms
188.114.98.198:3854,0.00%,202 ms
188.114.98.201:3854,0.00%,202 ms
188.114.98.238:859,0.00%,202 ms
188.114.99.46:942,0.00%,202 ms
188.114.99.52:854,0.00%,202 ms
188.114.99.68:1018,0.00%,202 ms
188.114.99.180:890,0.00%,202 ms
188.114.99.185:3854,0.00%,202 ms
188.114.99.216:854,0.00%,202 ms
162.159.192.0:7152,0.00%,203 ms
188.114.96.4:955,0.00%,203 ms
188.114.96.12:890,0.00%,203 ms
188.114.96.17:859,0.00%,203 ms
188.114.96.23:890,0.00%,203 ms
188.114.96.26:955,0.00%,203 ms
188.114.96.60:859,0.00%,203 ms
188.114.96.81:854,0.00%,203 ms
188.114.96.94:854,0.00%,203 ms
188.114.96.122:942,0.00%,203 ms
188.114.96.161:1387,0.00%,203 ms
188.114.96.165:942,0.00%,203 ms
188.114.96.211:955,0.00%,203 ms
188.114.96.241:890,0.00%,203 ms
188.114.97.19:3854,0.00%,203 ms
188.114.97.29:942,0.00%,203 ms
188.114.97.29:3854,0.00%,203 ms
188.114.97.33:854,0.00%,203 ms
188.114.97.47:890,0.00%,203 ms
188.114.97.59:942,0.00%,203 ms
188.114.97.66:1018,0.00%,203 ms
188.114.97.73:955,0.00%,203 ms
188.114.97.103:955,0.00%,203 ms
188.114.97.104:3854,0.00%,203 ms
188.114.97.144:7152,0.00%,203 ms
188.114.97.149:2408,0.00%,203 ms
188.114.97.172:7152,0.00%,203 ms
188.114.97.173:859,0.00%,203 ms
188.114.97.179:854,0.00%,203 ms
188.114.97.191:8742,0.00%,203 ms
188.114.97.199:890,0.00%,203 ms
188.114.97.201:859,0.00%,203 ms
188.114.97.214:890,0.00%,203 ms
188.114.97.233:7152,0.00%,203 ms
188.114.98.7:7152,0.00%,203 ms
188.114.98.17:854,0.00%,203 ms
188.114.98.42:3854,0.00%,203 ms
188.114.98.57:3854,0.00%,203 ms
188.114.98.114:890,0.00%,203 ms
188.114.98.134:2408,0.00%,203 ms
188.114.98.137:955,0.00%,203 ms
188.114.98.180:1018,0.00%,203 ms
188.114.98.198:1387,0.00%,203 ms
188.114.98.244:3854,0.00%,203 ms
188.114.98.246:7152,0.00%,203 ms
188.114.99.0:8742,0.00%,203 ms
188.114.99.22:1018,0.00%,203 ms
188.114.99.23:8742,0.00%,203 ms
188.114.99.38:1387,0.00%,203 ms
188.114.99.43:8742,0.00%,203 ms
188.114.99.61:1018,0.00%,203 ms
188.114.99.65:890,0.00%,203 ms
188.114.99.70:8742,0.00%,203 ms
188.114.99.80:7152,0.00%,203 ms
188.114.99.83:859,0.00%,203 ms
188.114.99.113:890,0.00%,203 ms
188.114.99.119:3854,0.00%,203 ms
188.114.99.119:854,0.00%,203 ms
188.114.99.139:1387,0.00%,203 ms
188.114.99.146:3854,0.00%,203 ms
188.114.99.149:3854,0.00%,203 ms
188.114.99.164:1387,0.00%,203 ms
188.114.99.192:890,0.00%,203 ms
188.114.99.197:890,0.00%,203 ms
188.114.99.203:8742,0.00%,203 ms
188.114.99.212:942,0.00%,203 ms
188.114.99.214:890,0.00%,203 ms
188.114.99.229:8742,0.00%,203 ms
188.114.99.232:1387,0.00%,203 ms
188.114.99.240:1018,0.00%,203 ms
188.114.99.251:854,0.00%,203 ms
188.114.99.253:7152,0.00%,203 ms
188.114.96.3:890,0.00%,204 ms
188.114.96.4:942,0.00%,204 ms
188.114.96.9:1018,0.00%,204 ms
188.114.96.24:8742,0.00%,204 ms
188.114.96.32:1018,0.00%,204 ms
188.114.96.32:2408,0.00%,204 ms
188.114.96.36:890,0.00%,204 ms
188.114.96.38:955,0.00%,204 ms
188.114.96.67:8742,0.00%,204 ms
188.114.96.113:942,0.00%,204 ms
188.114.96.119:890,0.00%,204 ms
188.114.96.121:3854,0.00%,204 ms
188.114.96.127:3854,0.00%,204 ms
188.114.96.132:7152,0.00%,204 ms
188.114.96.204:955,0.00%,204 ms
188.114.96.211:1018,0.00%,204 ms
188.114.96.232:1018,0.00%,204 ms
188.114.97.7:1018,0.00%,204 ms
188.114.97.29:859,0.00%,204 ms
188.114.97.67:890,0.00%,204 ms
188.114.97.79:7152,0.00%,204 ms
188.114.97.102:8742,0.00%,204 ms
188.114.97.116:2408,0.00%,204 ms
188.114.97.179:955,0.00%,204 ms
188.114.97.184:859,0.00%,204 ms
188.114.97.191:854,0.00%,204 ms
188.114.98.1:2408,0.00%,204 ms
188.114.98.57:859,0.00%,204 ms
188.114.98.63:955,0.00%,204 ms
188.114.98.98:955,0.00%,204 ms
188.114.98.101:955,0.00%,204 ms
188.114.98.102:942,0.00%,204 ms
188.114.98.107:1387,0.00%,204 ms
188.114.98.112:1018,0.00%,204 ms
188.114.98.140:2408,0.00%,204 ms
188.114.98.147:1387,0.00%,204 ms
188.114.98.152:2408,0.00%,204 ms
188.114.98.168:854,0.00%,204 ms
188.114.98.172:890,0.00%,204 ms
188.114.98.172:854,0.00%,204 ms
188.114.98.175:890,0.00%,204 ms
188.114.98.179:1018,0.00%,204 ms
188.114.98.180:942,0.00%,204 ms
188.114.98.208:1018,0.00%,204 ms
188.114.98.213:7152,0.00%,204 ms
188.114.98.229:955,0.00%,204 ms
188.114.98.238:1387,0.00%,204 ms
188.114.98.241:890,0.00%,204 ms
188.114.98.250:1387,0.00%,204 ms
188.114.99.20:942,0.00%,204 ms
188.114.99.24:1018,0.00%,204 ms
188.114.99.55:1018,0.00%,204 ms
188.114.99.63:1018,0.00%,204 ms
188.114.99.107:955,0.00%,204 ms
188.114.99.107:8742,0.00%,204 ms
188.114.99.117:3854,0.00%,204 ms
188.114.99.126:3854,0.00%,204 ms
188.114.99.136:3854,0.00%,204 ms
188.114.99.147:2408,0.00%,204 ms
188.114.99.171:7152,0.00%,204 ms
188.114.99.180:955,0.00%,204 ms
188.114.99.197:942,0.00%,204 ms
188.114.99.210:854,0.00%,204 ms
188.114.99.225:8742,0.00%,204 ms
188.114.99.241:1387,0.00%,204 ms
162.159.192.42:7152,0.00%,205 ms
188.114.96.2:854,0.00%,205 ms
188.114.96.3:942,0.00%,205 ms
188.114.96.31:2408,0.00%,205 ms
188.114.96.32:1387,0.00%,205 ms
188.114.96.36:859,0.00%,205 ms
188.114.96.39:1387,0.00%,205 ms
188.114.96.51:7152,0.00%,205 ms
188.114.96.52:942,0.00%,205 ms
188.114.96.62:942,0.00%,205 ms
188.114.96.66:942,0.00%,205 ms
188.114.96.90:955,0.00%,205 ms
188.114.96.90:1387,0.00%,205 ms
188.114.96.95:890,0.00%,205 ms
188.114.96.110:1387,0.00%,205 ms
188.114.96.117:1018,0.00%,205 ms
188.114.96.122:955,0.00%,205 ms
188.114.96.130:7152,0.00%,205 ms
188.114.96.167:955,0.00%,205 ms
188.114.96.211:942,0.00%,205 ms
188.114.96.224:890,0.00%,205 ms
188.114.96.224:8742,0.00%,205 ms
188.114.97.19:942,0.00%,205 ms
188.114.97.39:854,0.00%,205 ms
188.114.97.40:854,0.00%,205 ms
188.114.97.80:8742,0.00%,205 ms
188.114.97.80:854,0.00%,205 ms
188.114.97.92:3854,0.00%,205 ms
188.114.97.129:955,0.00%,205 ms
188.114.97.144:1018,0.00%,205 ms
188.114.97.150:1387,0.00%,205 ms
188.114.97.171:854,0.00%,205 ms
188.114.97.175:942,0.00%,205 ms
188.114.97.214:859,0.00%,205 ms
188.114.97.223:7152,0.00%,205 ms
188.114.97.224:854,0.00%,205 ms
188.114.97.248:890,0.00%,205 ms
188.114.97.252:854,0.00%,205 ms
188.114.97.255:854,0.00%,205 ms
188.114.98.0:859,0.00%,205 ms
188.114.98.14:8742,0.00%,205 ms
188.114.98.57:955,0.00%,205 ms
188.114.98.57:8742,0.00%,205 ms
188.114.98.59:1387,0.00%,205 ms
188.114.98.84:854,0.00%,205 ms
188.114.98.99:3854,0.00%,205 ms
188.114.98.107:1018,0.00%,205 ms
188.114.98.171:854,0.00%,205 ms
188.114.98.175:955,0.00%,205 ms
188.114.98.181:854,0.00%,205 ms
188.114.98.190:942,0.00%,205 ms
188.114.98.192:3854,0.00%,205 ms
188.114.98.209:1387,0.00%,205 ms
188.114.98.211:3854,0.00%,205 ms
188.114.98.241:8742,0.00%,205 ms
188.114.98.251:1387,0.00%,205 ms
188.114.99.36:8742,0.00%,205 ms
188.114.99.51:890,0.00%,205 ms
188.114.99.61:859,0.00%,205 ms
188.114.99.72:2408,0.00%,205 ms
188.114.99.80:854,0.00%,205 ms
188.114.99.113:1018,0.00%,205 ms
188.114.99.131:942,0.00%,205 ms
188.114.99.136:955,0.00%,205 ms
188.114.99.136:1387,0.00%,205 ms
188.114.99.150:7152,0.00%,205 ms
188.114.99.171:8742,0.00%,205 ms
188.114.99.182:890,0.00%,205 ms
188.114.99.182:859,0.00%,205 ms
188.114.99.196:955,0.00%,205 ms
188.114.99.205:942,0.00%,205 ms
188.114.99.228:942,0.00%,205 ms
162.159.192.56:955,0.00%,206 ms
162.159.192.252:7152,0.00%,206 ms
188.114.96.34:942,0.00%,206 ms
188.114.96.37:854,0.00%,206 ms
188.114.96.42:8742,0.00%,206 ms
188.114.96.60:955,0.00%,206 ms
188.114.96.64:955,0.00%,206 ms
188.114.96.75:942,0.00%,206 ms
188.114.96.94:8742,0.00%,206 ms
188.114.96.111:2408,0.00%,206 ms
188.114.96.114:955,0.00%,206 ms
188.114.96.115:890,0.00%,206 ms
188.114.96.122:1018,0.00%,206 ms
188.114.96.124:859,0.00%,206 ms
188.114.96.126:942,0.00%,206 ms
188.114.96.165:955,0.00%,206 ms
188.114.96.167:1018,0.00%,206 ms
188.114.96.193:1387,0.00%,206 ms
188.114.96.194:7152,0.00%,206 ms
188.114.96.195:859,0.00%,206 ms
188.114.96.203:2408,0.00%,206 ms
188.114.96.240:854,0.00%,206 ms
188.114.97.45:1387,0.00%,206 ms
188.114.97.58:854,0.00%,206 ms
188.114.97.78:1387,0.00%,206 ms
188.114.97.86:859,0.00%,206 ms
188.114.97.98:1387,0.00%,206 ms
188.114.97.121:2408,0.00%,206 ms
188.114.97.130:890,0.00%,206 ms
188.114.97.130:942,0.00%,206 ms
188.114.97.175:1018,0.00%,206 ms
188.114.97.184:3854,0.00%,206 ms
188.114.97.188:3854,0.00%,206 ms
188.114.97.191:859,0.00%,206 ms
188.114.97.194:2408,0.00%,206 ms
188.114.97.196:3854,0.00%,206 ms
188.114.97.213:890,0.00%,206 ms
188.114.97.214:942,0.00%,206 ms
188.114.97.224:1387,0.00%,206 ms
188.114.97.224:3854,0.00%,206 ms
188.114.97.228:1387,0.00%,206 ms
188.114.97.230:7152,0.00%,206 ms
188.114.97.243:7152,0.00%,206 ms
188.114.97.250:2408,0.00%,206 ms
188.114.98.1:955,0.00%,206 ms
188.114.98.6:8742,0.00%,206 ms
188.114.98.54:859,0.00%,206 ms
188.114.98.60:942,0.00%,206 ms
188.114.98.63:1387,0.00%,206 ms
188.114.98.96:955,0.00%,206 ms
188.114.98.99:859,0.00%,206 ms
188.114.98.109:859,0.00%,206 ms
188.114.98.109:942,0.00%,206 ms
188.114.98.112:942,0.00%,206 ms
188.114.98.115:1387,0.00%,206 ms
188.114.98.139:1018,0.00%,206 ms
188.114.98.151:2408,0.00%,206 ms
188.114.98.164:1387,0.00%,206 ms
188.114.98.170:3854,0.00%,206 ms
188.114.98.206:8742,0.00%,206 ms
188.114.98.208:890,0.00%,206 ms
188.114.98.212:942,0.00%,206 ms
188.114.98.237:942,0.00%,206 ms
188.114.98.241:2408,0.00%,206 ms
188.114.98.244:854,0.00%,206 ms
188.114.98.249:890,0.00%,206 ms
188.114.99.0:854,0.00%,206 ms
188.114.99.42:1387,0.00%,206 ms
188.114.99.65:955,0.00%,206 ms
188.114.99.72:1387,0.00%,206 ms
188.114.99.77:7152,0.00%,206 ms
188.114.99.94:7152,0.00%,206 ms
188.114.99.100:854,0.00%,206 ms
188.114.99.111:955,0.00%,206 ms
188.114.99.117:2408,0.00%,206 ms
188.114.99.139:8742,0.00%,206 ms
188.114.99.141:859,0.00%,206 ms
188.114.99.180:7152,0.00%,206 ms
188.114.99.188:854,0.00%,206 ms
188.114.99.196:2408,0.00%,206 ms
188.114.99.220:955,0.00%,206 ms
188.114.99.221:7152,0.00%,206 ms
188.114.96.4:1387,0.00%,207 ms
188.114.96.20:8742,0.00%,207 ms
188.114.96.21:7152,0.00%,207 ms
188.114.96.27:859,0.00%,207 ms
188.114.96.34:955,0.00%,207 ms
188.114.96.43:859,0.00%,207 ms
188.114.96.47:942,0.00%,207 ms
188.114.96.52:1018,0.00%,207 ms
188.114.96.68:2408,0.00%,207 ms
188.114.96.69:859,0.00%,207 ms
188.114.96.73:7152,0.00%,207 ms
188.114.96.75:1018,0.00%,207 ms
188.114.96.77:1387,0.00%,207 ms
188.114.96.83:1018,0.00%,207 ms
188.114.96.101:854,0.00%,207 ms
188.114.96.113:2408,0.00%,207 ms
188.114.96.115:854,0.00%,207 ms
188.114.96.120:2408,0.00%,207 ms
188.114.96.121:942,0.00%,207 ms
188.114.96.127:8742,0.00%,207 ms
188.114.96.139:7152,0.00%,207 ms
188.114.96.140:1387,0.00%,207 ms
188.114.96.142:3854,0.00%,207 ms
188.114.96.153:859,0.00%,207 ms
188.114.96.155:2408,0.00%,207 ms
188.114.96.160:1018,0.00%,207 ms
188.114.96.161:955,0.00%,207 ms
188.114.96.161:3854,0.00%,207 ms
188.114.96.162:859,0.00%,207 ms
188.114.96.167:890,0.00%,207 ms
188.114.96.176:8742,0.00%,207 ms
188.114.96.188:3854,0.00%,207 ms
188.114.96.193:2408,0.00%,207 ms
188.114.96.204:942,0.00%,207 ms
188.114.96.211:859,0.00%,207 ms
188.114.96.211:8742,0.00%,207 ms
188.114.96.224:7152,0.00%,207 ms
188.114.96.224:854,0.00%,207 ms
188.114.96.237:859,0.00%,207 ms
188.114.97.17:8742,0.00%,207 ms
188.114.97.17:2408,0.00%,207 ms
188.114.97.23:890,0.00%,207 ms
188.114.97.25:2408,0.00%,207 ms
188.114.97.34:890,0.00%,207 ms
188.114.97.43:8742,0.00%,207 ms
188.114.97.57:955,0.00%,207 ms
188.114.97.65:854,0.00%,207 ms
188.114.97.73:942,0.00%,207 ms
188.114.97.77:890,0.00%,207 ms
188.114.97.78:2408,0.00%,207 ms
188.114.97.80:955,0.00%,207 ms
188.114.97.80:2408,0.00%,207 ms
188.114.97.81:890,0.00%,207 ms
188.114.97.85:955,0.00%,207 ms
188.114.97.95:3854,0.00%,207 ms
188.114.97.96:8742,0.00%,207 ms
188.114.97.100:942,0.00%,207 ms
188.114.97.102:1018,0.00%,207 ms
188.114.97.106:2408,0.00%,207 ms
188.114.97.118:890,0.00%,207 ms
188.114.97.130:7152,0.00%,207 ms
188.114.97.135:1387,0.00%,207 ms
188.114.97.138:854,0.00%,207 ms
188.114.97.144:955,0.00%,207 ms
188.114.97.145:2408,0.00%,207 ms
188.114.97.169:7152,0.00%,207 ms
188.114.97.183:942,0.00%,207 ms
188.114.97.188:8742,0.00%,207 ms
188.114.97.189:8742,0.00%,207 ms
188.114.97.199:8742,0.00%,207 ms
188.114.97.207:890,0.00%,207 ms
188.114.97.212:859,0.00%,207 ms
188.114.97.213:3854,0.00%,207 ms
188.114.97.213:854,0.00%,207 ms
188.114.97.222:3854,0.00%,207 ms
188.114.97.225:890,0.00%,207 ms
188.114.97.225:3854,0.00%,207 ms
188.114.97.228:854,0.00%,207 ms
188.114.97.233:890,0.00%,207 ms
188.114.97.250:1387,0.00%,207 ms
188.114.97.253:890,0.00%,207 ms
188.114.98.1:3854,0.00%,207 ms
188.114.98.4:1018,0.00%,207 ms
188.114.98.10:955,0.00%,207 ms
188.114.98.57:1387,0.00%,207 ms
188.114.98.68:1387,0.00%,207 ms
188.114.98.78:1018,0.00%,207 ms
188.114.98.78:1387,0.00%,207 ms
188.114.98.81:8742,0.00%,207 ms
188.114.98.95:1018,0.00%,207 ms
188.114.98.98:942,0.00%,207 ms
188.114.98.98:854,0.00%,207 ms
188.114.98.102:890,0.00%,207 ms
188.114.98.102:3854,0.00%,207 ms
188.114.98.107:7152,0.00%,207 ms
188.114.98.131:2408,0.00%,207 ms
188.114.98.144:7152,0.00%,207 ms
188.114.98.145:2408,0.00%,207 ms
188.114.98.147:955,0.00%,207 ms
188.114.98.147:854,0.00%,207 ms
188.114.98.149:955,0.00%,207 ms
188.114.98.152:7152,0.00%,207 ms
188.114.98.159:8742,0.00%,207 ms
188.114.98.166:1018,0.00%,207 ms
188.114.98.172:859,0.00%,207 ms
188.114.98.173:2408,0.00%,207 ms
188.114.98.180:1387,0.00%,207 ms
188.114.98.182:942,0.00%,207 ms
188.114.98.206:854,0.00%,207 ms
188.114.98.211:7152,0.00%,207 ms
188.114.98.219:942,0.00%,207 ms
188.114.98.219:3854,0.00%,207 ms
188.114.98.229:942,0.00%,207 ms
188.114.98.232:890,0.00%,207 ms
188.114.98.232:1018,0.00%,207 ms
188.114.98.236:1018,0.00%,207 ms
188.114.98.237:955,0.00%,207 ms
188.114.98.240:859,0.00%,207 ms
188.114.98.242:7152,0.00%,207 ms
188.114.98.250:890,0.00%,207 ms
188.114.98.252:3854,0.00%,207 ms
188.114.98.254:955,0.00%,207 ms
188.114.99.3:859,0.00%,207 ms
188.114.99.7:8742,0.00%,207 ms
